file_name,mfcc_feature1,mfcc_feature2,mfcc_feature3,mfcc_feature4,mfcc_feature5,mfcc_feature6,mfcc_feature7,mfcc_feature8,mfcc_feature9,mfcc_feature10,mfcc_feature11,mfcc_feature12,mfcc_feature13,mfcc_feature14,mfcc_feature15,mfcc_feature16,mfcc_feature17,mfcc_feature18,mfcc_feature19,mfcc_feature20,mfcc_feature21,mfcc_feature22,mfcc_feature23,mfcc_feature24,mfcc_feature25,mfcc_feature26,mfcc_feature27,mfcc_feature28,mfcc_feature29,mfcc_feature30,mfcc_feature31,mfcc_feature32,mfcc_feature33,mfcc_feature34,mfcc_feature35,mfcc_feature36,mfcc_feature37,mfcc_feature38,mfcc_feature39
spanish86_cloned.mp3,-253.36851501464844,135.1284637451172,-7.4596967697143555,32.95785903930664,-7.852260589599609,0.9687930941581726,-17.303911209106445,-11.52042293548584,-19.510910034179688,-8.428149223327637,-2.9324917793273926,-8.193912506103516,-7.610946178436279,0.20301629602909088,0.1196347028017044,0.006253406871110201,0.007022128906100988,-0.02021169848740101,0.003891985397785902,-0.002232695696875453,-0.011836006306111813,-0.02875560335814953,-0.015708113089203835,-0.010046384297311306,0.0016450962284579873,-0.0038983377162367105,-0.003353065112605691,-0.008622425608336926,0.003940622787922621,-0.006153494585305452,-0.016464117914438248,-0.0026448413264006376,0.005179128609597683,0.014702141284942627,0.0040853312239050865,0.0046295225620269775,0.0030377248767763376,-0.002508854493498802,-0.0026063676923513412
swedish4_cloned.mp3,-166.6294708251953,89.6961441040039,0.04298398643732071,41.714080810546875,-1.8211009502410889,10.321057319641113,-4.918056488037109,7.076170921325684,-17.21569061279297,18.774707794189453,-15.851905822753906,22.43720245361328,-10.924839973449707,-0.30393660068511963,0.08735846728086472,0.12174250930547714,-0.0025501716881990433,0.03136494383215904,-0.027378004044294357,0.011217942461371422,0.017138564959168434,-0.008868511766195297,-0.04509288817644119,0.01151488907635212,-0.017788643017411232,0.0050347791984677315,-0.022797852754592896,-0.0007815734134055674,0.008025802671909332,-0.009101747535169125,0.000716698239557445,0.002845448674634099,0.0025418512523174286,-0.0002737686154432595,0.0019522069487720728,-0.0016244323924183846,0.004601811058819294,-0.0066412268206477165,0.0021179341711103916
tagalog12_cloned.mp3,-226.90390014648438,105.0148696899414,-12.404805183410645,25.706634521484375,-5.091922283172607,5.36661958694458,-9.952549934387207,-11.55869197845459,-26.452116012573242,2.552095651626587,-10.763169288635254,-2.8087363243103027,-11.843505859375,0.2523554563522339,0.07437543570995331,-0.048290468752384186,-0.02682512067258358,-0.04594866558909416,-0.02667892538011074,-0.05310637876391411,-0.03833591565489769,-0.006668344140052795,0.04723368212580681,0.04018377885222435,0.024254290387034416,-0.008519157767295837,0.10952629894018173,0.006071240175515413,-0.04094395413994789,0.00459311343729496,-0.017538534477353096,-0.0034155992325395346,-0.006047145463526249,-0.005388766992837191,0.006090244743973017,0.013939733617007732,-0.0070363846607506275,-0.00910240225493908,0.007053070701658726
taiwanese6_cloned.mp3,-242.96966552734375,140.078857421875,-0.7609387040138245,37.64128112792969,-15.399356842041016,-5.872346878051758,-31.609529495239258,1.1306546926498413,-13.55871295928955,-10.50783920288086,2.7650907039642334,-16.449935913085938,-3.2530553340911865,-0.3239389657974243,-0.23351827263832092,-0.047680582851171494,-0.05837491154670715,-0.012698289938271046,-0.021535716950893402,0.020021455362439156,0.025800196453928947,-0.04197392612695694,-0.026166807860136032,-0.01326827798038721,-0.019322821870446205,-0.01893744058907032,-0.008857394568622112,-0.025781961157917976,-0.032589226961135864,-0.015604522079229355,0.00014799783821217716,-0.00469503179192543,0.003389724064618349,0.015355190262198448,0.008716244250535965,0.01741410419344902,0.009409906342625618,0.001445237547159195,0.00831400416791439
tajiki1_cloned.mp3,-171.7438201904297,81.14167785644531,-36.365516662597656,36.39576721191406,-16.21646499633789,1.3756859302520752,-10.973686218261719,11.151710510253906,-25.318201065063477,14.936724662780762,-19.65385627746582,4.920866012573242,-2.0127854347229004,0.6404526829719543,-0.26005399227142334,-0.191898912191391,0.16371756792068481,-0.07949323952198029,0.06742420792579651,-0.05147397145628929,-0.011847277171909809,-0.023932598531246185,0.09461114555597305,-0.10745715349912643,-0.02061508223414421,-0.0063736820593476295,-0.06670111417770386,0.04755467176437378,-0.011316122487187386,-0.04253826290369034,0.022015640512108803,-0.008110997267067432,0.025365890935063362,-0.00849727913737297,0.009168308228254318,-0.008926037698984146,0.012918887659907341,0.013365075923502445,-0.027366165071725845
thai10_cloned.mp3,-193.13418579101562,84.79130554199219,-3.9905970096588135,57.0277214050293,-11.444659233093262,14.400136947631836,-11.834124565124512,16.677825927734375,-20.897991180419922,14.605379104614258,-10.185833930969238,6.440352916717529,-5.231312274932861,0.5940964818000793,0.13352252542972565,-0.1765432208776474,-0.01131034828722477,-0.04048772528767586,-0.06173885613679886,-0.01854388229548931,0.012224674224853516,-0.0671921893954277,-0.027163079008460045,-0.043788060545921326,-0.015722688287496567,-0.03721505403518677,0.032453689724206924,0.01923312060534954,-0.014437833800911903,0.00564873730763793,0.008909575641155243,-0.009118122979998589,0.015080617740750313,0.003504351945593953,-0.022282015532255173,-0.010166524909436703,0.005221661180257797,0.00030194720602594316,0.011703142896294594
tigrigna5_cloned.mp3,-245.0469970703125,126.28144073486328,-15.192506790161133,27.74427032470703,5.047342300415039,10.738226890563965,-28.832069396972656,-11.213749885559082,-16.656139373779297,-2.1452531814575195,-4.385272979736328,-6.262753963470459,10.170047760009766,-0.09096097946166992,-0.019768472760915756,0.03684038668870926,0.008292462676763535,-0.00725337490439415,-0.011045887134969234,0.045063141733407974,0.03931024298071861,0.00672114547342062,-0.02945036068558693,-0.032866522669792175,-0.004583881236612797,-0.004284807946532965,0.058300841599702835,-0.004963573534041643,-0.027454890310764313,0.013025659136474133,-0.0028891328256577253,1.7271677279495634e-05,-0.015039199963212013,-0.009533011354506016,0.0043503763154149055,0.002137564355507493,-0.008817573077976704,0.004362122155725956,0.00505064707249403
turkish6_cloned.mp3,-253.86941528320312,138.88075256347656,-10.747830390930176,36.24937438964844,8.095732688903809,-0.2214907705783844,0.2525108754634857,-1.4618234634399414,-11.946980476379395,4.8418192863464355,-6.237865924835205,-1.2201828956604004,4.337948799133301,0.13762354850769043,0.025890793651342392,-0.012623772025108337,0.014665890485048294,-0.013840063475072384,-0.0003677424683701247,-0.02688499726355076,-0.0037188257556408644,-0.01995854824781418,-0.0029867971315979958,-0.020600318908691406,0.00478693563491106,-0.004151117987930775,0.10878349840641022,0.01690359227359295,-0.024878716096282005,0.019861934706568718,-0.003975884057581425,-0.002305102301761508,-0.011385769583284855,-0.002131857443600893,-0.007679401431232691,0.005433663725852966,-0.011435152031481266,0.0012741551036015153,0.006413494702428579
urdo10_cloned.mp3,-196.8680877685547,144.4564666748047,-16.74539566040039,38.62258529663086,-9.405319213867188,2.0752525329589844,-28.732181549072266,3.0066778659820557,-22.90056610107422,-14.22236442565918,0.47513315081596375,-7.280087947845459,2.903979539871216,-0.007104462943971157,-0.008008314296603203,0.011720352806150913,-0.006558782421052456,0.007146868389099836,0.00014658604050055146,-0.02369525656104088,0.0028110940475016832,-0.020906034857034683,-0.008423242717981339,0.0006459404830820858,-0.012309643439948559,-0.012120402418076992,-0.046765606850385666,-0.04541126266121864,0.002791008912026882,-0.003279487369582057,0.0038317234721034765,0.011124350130558014,-0.012125780805945396,0.00026435323525220156,0.008310829289257526,0.018071068450808525,0.008841712027788162,0.002504858188331127,0.0010749506764113903
yidish3_cloned.mp3,-188.20883178710938,163.90370178222656,-39.24701690673828,28.025989532470703,-4.839808464050293,9.108365058898926,-19.743595123291016,1.950382947921753,-19.720685958862305,-9.925468444824219,1.4060797691345215,-15.754402160644531,-0.6560073494911194,-0.007174544967710972,0.0436304435133934,0.0004918210324831307,-0.06234610453248024,-0.011773062869906425,-0.018785689026117325,-0.016575925052165985,-0.009882540442049503,-0.026210153475403786,0.0010077948682010174,0.010585685260593891,-0.016541846096515656,-0.004674065858125687,-0.010582289658486843,-0.02973761409521103,-0.015630807727575302,0.005875640548765659,0.01940770447254181,0.02402905374765396,0.011717679910361767,-0.000396152026951313,-0.016491834074258804,-0.008824893273413181,-0.0026066394057124853,0.0006196640897542238,0.00018732612079475075
